"","Date","Method 1","Method 2","Method 3"
"3805",2016-06-07 13:00:00,0.560293998186378,0.8761629,0.85850318051744
"3806",2016-06-07 14:00:00,0.560293998186378,0.8761629,0.85850318051744
"3807",2016-06-07 15:00:00,0.866856880225723,0.874387102,0.85850318051744
"3808",2016-06-07 16:00:00,0.878121404535143,0.874387102,0.891639176860604
"3809",2016-06-07 17:00:00,0.866856880225723,0.874387102,0.535570908456365
"3810",2016-06-07 18:00:00,0.878121404535143,0.535570908,0.891639176860604
"3811",2016-06-07 19:00:00,0.959966720498239,0.828396625,0.949858550799343
"3812",2016-06-07 20:00:00,0.553396078726427,0.794286711,0.447344059153436
"3813",2016-06-07 21:00:00,0.553396078726427,0.878121405,0.876162899966894
"3814",2016-06-07 22:00:00,0.672625332890051,0.737325768,0.878121404535143
"3815",2016-06-07 23:00:00,0.737325768232607,0.844314651,0.959966720498239
"3816",2016-06-08 00:00:00,0.644054485490135,0.399035329,0.43037637779984
"3817",2016-06-08 01:00:00,0.529682571574381,0.368821872,0.824066703867075
"3818",2016-06-08 02:00:00,0.399035329265877,0.396051484,0.54640447256396
"3819",2016-06-08 03:00:00,0.805600369708425,0.382848122,0.384610003406455
"3820",2016-06-08 04:00:00,0.805600369708425,0.382848122,0.384610003406455
"3821",2016-06-08 05:00:00,0.828396625423687,0.546404473,0.490514451352458
"3822",2016-06-08 06:00:00,0.644054485490135,0.399035329,0.396051484022829
"3823",2016-06-08 07:00:00,0.838628059148725,0.824066704,0.678506016896094
"3824",2016-06-08 08:00:00,0.844314651230429,0.657801191,0.880313314356754
"3825",2016-06-08 09:00:00,0.590076500641368,0.526113862,0.878121404535143
"3826",2016-06-08 10:00:00,0.850696328508536,0.850696329,0.878121404535143
"3827",2016-06-08 11:00:00,0.850696328508536,0.737325768,0.794286710790374
"3828",2016-06-08 12:00:00,0.850696328508536,0.737325768,0.685528759087228
"3829",2016-06-08 13:00:00,0.850696328508536,0.850696329,0.878121404535143
"3830",2016-06-08 14:00:00,0.539687039831746,0.850696329,0.878121404535143
"3831",2016-06-08 15:00:00,0.539687039831746,0.850696329,0.878121404535143
"3832",2016-06-08 16:00:00,0.850696328508536,0.850696329,0.878121404535143
"3833",2016-06-08 17:00:00,0.672625332890051,0.737325768,0.828396625423687
"3834",2016-06-08 18:00:00,0.499819453197184,0.737325768,0.828396625423687
"3835",2016-06-08 19:00:00,0.850696328508536,0.737325768,0.794286710790374
"3836",2016-06-08 20:00:00,0.539687039831746,0.850696329,0.878121404535143
"3837",2016-06-08 21:00:00,0.539687039831746,0.850696329,0.878121404535143
"3838",2016-06-08 22:00:00,0.382848121859856,0.840652771,0.850696328508536
"3839",2016-06-08 23:00:00,0.635205933699852,0.80560037,0.925856112640662
"3840",2016-06-09 00:00:00,0.828396625423687,0.546404473,0.375352155841553
"3841",2016-06-09 01:00:00,0.805600369708425,0.382848122,0.574773682666262
"3842",2016-06-09 02:00:00,0.415839896662203,0.372384685,0.588961093766665
"3843",2016-06-09 03:00:00,0.657801190614453,0.38139483,0.589784030263642
"3844",2016-06-09 04:00:00,0.657801190614453,0.388856375,0.388676331263939
"3845",2016-06-09 05:00:00,0.805600369708425,0.382848122,0.384610003406455
"3846",2016-06-09 06:00:00,0.574773682666262,0.678506017,0.43037637779984
"3847",2016-06-09 07:00:00,0.854842567992948,0.453585483,0.840652770902575
"3848",2016-06-09 08:00:00,0.516054744771005,0.657801191,0.657801190614453
"3849",2016-06-09 09:00:00,0.382848121859856,0.840652771,0.850696328508536
"3850",2016-06-09 10:00:00,0.844314651230429,0.695592615,0.880313314356754
"3851",2016-06-09 11:00:00,0.590076500641368,0.875696891,0.878121404535143
"3852",2016-06-09 12:00:00,0.499819453197184,0.850696329,0.878121404535143
"3853",2016-06-09 13:00:00,0.850696328508536,0.850696329,0.878121404535143
"3854",2016-06-09 14:00:00,0.850696328508536,0.850696329,0.794286710790374
"3855",2016-06-09 15:00:00,0.850696328508536,0.850696329,0.794286710790374
"3856",2016-06-09 16:00:00,0.593072068518468,0.737325768,0.828396625423687
"3857",2016-06-09 17:00:00,0.794286710790374,0.878121405,0.874387101597287
"3858",2016-06-09 18:00:00,0.794286710790374,0.878121405,0.874387101597287
"3859",2016-06-09 19:00:00,0.869586854446355,0.737325768,0.529682571574381
"3860",2016-06-09 20:00:00,0.593072068518468,0.737325768,0.828396625423687
"3861",2016-06-09 21:00:00,0.593072068518468,0.737325768,0.828396625423687
"3862",2016-06-09 22:00:00,0.844314651230429,0.549300615,0.880313314356754
"3863",2016-06-09 23:00:00,0.85850318051744,0.53968704,0.945405589825953
"3864",2016-06-10 00:00:00,0.384610003406455,0.361672168,0.375352155841553
"3865",2016-06-10 01:00:00,0.828396625423687,0.396051484,0.824066703867075
"3866",2016-06-10 02:00:00,0.399035329265877,0.382848122,0.574773682666262
"3867",2016-06-10 03:00:00,0.52770620006269,0.388856375,0.380662645968201
"3868",2016-06-10 04:00:00,0.399035329265877,0.388856375,0.380662645968201
"3869",2016-06-10 05:00:00,0.828396625423687,0.396051484,0.824066703867075
"3870",2016-06-10 06:00:00,0.644054485490135,0.399035329,0.875696891038187
"3871",2016-06-10 07:00:00,0.838628059148725,0.824066704,0.850696328508536
"3872",2016-06-10 08:00:00,0.844314651230429,0.875696891,0.878121404535143
"3873",2016-06-10 09:00:00,0.869586854446355,0.850696329,0.828396625423687
"3874",2016-06-10 10:00:00,0.539687039831746,0.737325768,0.657801190614453
"3875",2016-06-10 11:00:00,0.553396078726427,0.880313314,0.874387101597287
"3876",2016-06-10 12:00:00,0.925856112640662,0.878121405,0.876162899966894
"3877",2016-06-10 13:00:00,0.959966720498239,0.878121405,0.949858550799343
"3878",2016-06-10 14:00:00,0.878121404535143,0.794286711,0.805600369708425
"3879",2016-06-10 15:00:00,0.878121404535143,0.828396625,0.891639176860604
"3880",2016-06-10 16:00:00,0.866856880225723,0.874387102,0.844314651230429
"3881",2016-06-10 17:00:00,0.593072068518468,0.8761629,0.844314651230429
"3882",2016-06-10 18:00:00,0.876162899966894,0.949858551,0.69501495863788
"3883",2016-06-10 19:00:00,0.593072068518468,0.8761629,0.844314651230429
